Rating,Comment,ProductName,Helpfulness_Score,CommentDate,SubCategory
4,cân bình_thường nhưng_mà cứ dùng được 2 3 tháng thì hỏng không_hiểu sao không,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-01-15,Electronic
4,không_có_tặng kèm_thước dây,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-14,Electronic
4,tạm,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-01-13,Electronic
4,đúng với mô_tả : sản_phẩm đẹp chất_lượng sản_phẩm : tốt,"Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-01-13,Electronic
4,"giao hàng đúng như hình_ảnh , có_điều cân nhảy_số lung_tung lắm !","Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-01-13,Electronic
4,"máy khỏe , sấy êm , dây hơi ngắn",Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2026-01-13,Electronic
4,cũng được chưa_sử_dụng lâu nên không_biết bền không,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-12,Electronic
4,"độ chính_xác : không_chuẩn đâu_kết_nối bluetooth : có thiết_kế : bình_thường cân rẻ chắc_chắn sẽ không_chính_xác hẳn rồi , mua về màn_hình hiển_thị số cân còn bị lệch sang 1 bên",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-12,Electronic
4,cái này khi mua không_để_ý nên không_biết . không_biết bảo_hành kiểu gì,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể,1,2026-01-12,Electronic
4,"chất_lượng sản_phẩm tuyệt_vời , cửa_hàng đóng_gói kỹ_càng , được lắm nha",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-09,Electronic
4,đúng với miêu_tả giao hàng nhanh được . giao hàng vui_vẻ nhiệt_tình,"Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-01-09,Electronic
4,"độ chính_xác : nhiều lúc không_chuẩn , dễ lệch dù cân cùng thời_điểm kết_nối bluetooth : kết_nối dễ_dàng",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-09,Electronic
4,"chất_lượng sản_phẩm : tốt đúng với mô_tả : đúng . dùng để đong bánh vậy vậy . số_lượng chuẩn , giá rẻ .","Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-01-09,Electronic
4,"chất_lượng : thực_tế nhỏ hơn so với trên hình , nhưng cũng ổn","Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-01-06,Electronic
4,tạm nhận,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-01-06,Electronic
4,dùng được lúc cân đúng xong có lúc bị lag hay hết pin gì đó mà cân sai tùm_lum á,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-05,Electronic
4,giao hàng nhanh sản_phẩm được,"Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-01-04,Electronic
4,không_thấy phiếu bảo_hành,"GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao",1,2026-01-03,Electronic
4,"đóng_gói thì chắc_chắn , giao hàng nhanh . nhưng bất_ngờ là khi mở bên trong ổ điện ra xem thì . mình nghĩ nó không_chịu được tới 2500 w đâu , phần dây và kim_loại chỗ phích cắm rất mỏng . thôi thì tiền nào của đó , tóm_lại xài cho những thiết_bị tải nhẹ thì chắc được chứ cắm bếp điện hoặc ấm siêu_tốc là lịm đó",Ổ Cắm Chịu Tải Đa Năng Có 7 Cổng 2 usb Và 1 type c Có Công Tắc Điều Khiển An Toàn Tiện Lợi,2,2026-01-03,Electronic
4,"lỗi không_xài trên app được , chỉ cân được",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-03,Electronic
4,"máy gọn và có trọng_lượng rất nhẹ . tuy_nhiên chỉ là thổi gió thường và dùng đèn màu xanh , không_phải_uv khử_khuẩn khử mùi . không_hề_có_hiển_thị nhiệt_độ , số 48 độ kia chỉ là hình đề_can dán vào . mình mua do hiển_thị nhiệt_độ thôi chứ mấy chức_năng kia không_lạ gì , ai dè .",Máy Sấy Giày Khử Mùi Bằng Tia Cực Tím Thông Minh Có Hiển Thị Nhiệt Độ METIS Combo Làm Khô Tất Đa Năng,1,2026-01-02,Electronic
4,"mua để cân đồ_ăn dặm cho con . cân bé lắm , bé hơn mình tưởng . tối_đa là 5 kg mà bé xíu vậy không_biết chịu lực ổn không . không_biết có bền không_phải_xài 1 thời_gian","Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-01-02,Electronic
4,hộp hơi nát nhưng_mà xài thấy cũng được .,Máy Sấy Giày Khử Mùi Bằng Tia Cực Tím Thông Minh Có Hiển Thị Nhiệt Độ METIS Combo Làm Khô Tất Đa Năng,1,2026-01-02,Electronic
4,không_rõ bảo_hành thế_nào .,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể,1,2026-01-02,Electronic
4,app không_kết_nối được với thiết_bị .,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-01-02,Electronic
4,"máy không_ồn lắm , nhiệt_độ có_vẻ hơi thấp_sợ sấy lâu , dùng thời_gian xem sao",Máy Sấy Giày Khử Mùi Bằng Tia Cực Tím Thông Minh Có Hiển Thị Nhiệt Độ METIS Combo Làm Khô Tất Đa Năng,1,2026-01-02,Electronic
4,đã sử_dụng được gần tháng . cân mỗi lần ra 1 kết_quả khác nhau . cân nhiều lần rồi tự_trừ sai_lệch trong tầm 1 đến 2 kg là ra cân_chuẩn . dùng tạm ổn .,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-31,Electronic
4,"như sản_phẩm đã qua sử_dụng , nhìn bẩn bẩn","Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2025-12-31,Electronic
4,"nhận giao hàng rất nhanh , đóng_gói không_quá kĩ_lưỡng . chúc mọi người một ngày cuối năm vui_vẻ , bình_yên . chúc tất_cả mọi người năm mới bình_an . chúc mọi cô gái trên thế_giới đều hạnh_phúc , xinh_đẹp",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-31,Electronic
4,không_thấy tờ bảo_hành đi kèm,"GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao",1,2025-12-30,Electronic
4,"chất_lượng sản_phẩm : được đúng với mô_tả : được giao hàng nhanh . đế cân_bằng nhựa , không_biết sử_dụng có bền không , giá rẻ còn được bảo_hành 1 năm","Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2025-12-30,Electronic
4,độ chính_xác : cân được chất_liệu : nhìn cũng được giao hàng nhanh . đúng mẫu_mã màu_sắc sản_phẩm cũng được nha mọi người có gì mình đánh_giá lại,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2025-12-29,Electronic
4,"có_vẻ cân_hơi yếu , đứng lên thấy ọp_ẹp kiểu bị mỏng",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-29,Electronic
4,"bao_bì : được mẹo : bật thử thấy gió mạnh , mong sử_dụng bền",Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2025-12-29,Electronic
4,"xài tốt , để sạc usb mà giao loại pin . nhưng vẫn được . sai màu . mua đen mà giao trắng .",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-28,Electronic
4,"giao hàng nhanh , đóng_gói cẩn_thận . giao đúng số_lượng đã đặt . độ_chính_xác mang tính_chất tương_đối thôi .","GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao",1,2025-12-28,Electronic
4,bao_bì : được kinh_nghiệm sử_dụng : chưa_sử_dụng chưa_biết,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W,1,2025-12-27,Electronic
4,đối_tượng sử_dụng : mọi lứa tuổi công_dụng : được theo_dõi được cân nặng rẻ được mua đi,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-26,Electronic
4,đóng_gói quá tệ,Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2025-12-25,Electronic
4,sản_phẩm được,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể,1,2025-12-25,Electronic
4,"đã mua cái thứ 2 , dùng được cân đúng , thiết_kế đẹp nhỏ gọn dễ theo_dõi sức_khỏe mọi lúc",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-24,Electronic
4,độ chính_xác : không_kết_nối bluetooth : chưa_kết_nối thiết_kế : đẹp độ_chính_xác chưa_cao mới lên cân xong một_tí quay lại cân thì đã lên 500 g lệch rất lớn . có_thể trọng_lượng dồn phía trước nhiều thì sẽ nặng hơn,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-21,Electronic
4,nút tắt mở bị lệch,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2025-12-21,Electronic
4,"đặt thấy máy tên metis , nhưng nhận hàng là godwell . giới_thiệu dây_điện 1 m8 nhưng thực_tế tầm 1 m5 , công_suất giới_thiệu 2200 w nhưng trên hộp giao ghi 1500 w . kiểm_tra thử thì thấy máy chạy vẫn tốt , màu_sắc_đẹp , chỉ là cảm_giác sức gió hơi yếu hơn máy metis lần trước mua , nên bù lại đỡ ồn hơn . hy_vọng xài bền .",Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2025-12-21,Electronic
4,cân cũng được nhưng hơi lỗi nhiều lúc cân nặng không_được_chính_xác nhưng giá vậy cũng chấp_nhận,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-20,Electronic
4,cân được mỗi tội mày_mò mãi mới kết_nối được . giá rẻ mà cân_điện_tử nên không_biết có bền không,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-20,Electronic
4,"ảnh và video không_liên_quan , vì lần đầu mua , mà giao hàng về cho nhà dưới quê , kêu là lúc đầu cân không_chính_xác hơi khó sử_dụng",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-20,Electronic
4,"máy sấy_êm , nhanh khô . giao hàng cũng nhanh . chưa_thấy hiện_tượng khô xơ_tóc .",Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2025-12-19,Electronic
4,"giao đúng và đủ số_lượng sản_phẩm , giao đúng mẫu đã chọn , đóng_gói sản_phẩm chắc_chắn , thời_gian giao hàng","GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao",1,2025-12-18,Electronic
4,"cân bên cửa_hàng giao nhanh , tuy_nhiên thiếu dây thước_đo , mình đặt màu hồng cửa_hàng giao màu đen",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-18,Electronic
4,"mình thấy đóng_gói khá kĩ_càng , chống sốc đầy_đủ , có kèm_pin , nhìn khá chắc_chắn . cân 2 lần giống nhau , nhưng đến lần thứ 3 lệch hẳn 1 kg :",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-16,Electronic
4,giấy bảo_hành đâu_cửa_hàng,Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2025-12-16,Electronic
4,"giao hàng nhanh , đóng_gói cẩn_thận , chất_lượng không_đòi_hỏi nhiều với giá này , cân_đo đồ_ăn nên không_cần_chính_xác tuyệt_đối","GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao",1,2025-12-15,Electronic
4,chất_lượng : nsnn chức_năng : han n bảo_hành : hnan không_thấy phiếu bảo_hành trong hộp không_biết cửa_hàng có để vào không,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể,1,2025-12-14,Electronic
4,"công_dụng : cân tốt đối_tượng sử_dụng : ai cũng được cân có_vẻ hơi ọt_ẹt , không_chắc_chắn . bù cái có bluetooth theo_dõi cân nặng . về cơ_bản là được , nhưng nếu rút gọn công_nghệ , thêm phần sức_bền thì chất_lượng sẽ được hơn .",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-14,Electronic
4,sục được,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2025-12-14,Electronic
4,"đúng với mô_tả : được chất_lượng sản_phẩm : tạm tạm chất_lượng hàng ở tầm_trung , cân chơi chơi thì được , cần chính_xác thì không_đủ","Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2025-12-14,Electronic
4,"chất_lượng sản_phẩm : được cân đúng , còn sức khỏe_tích hợp đó thì tham_khảo thôi . không_đúng đâu","Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2025-12-13,Electronic
4,công_dụng : mình đặt cái cân màu đen lại giao cái hình con lợn,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-12,Electronic
4,bao_bì : được kinh_nghiệm sử_dụng : được máy_sấy được mà dây thì quá ngắn . khó sấy dù phải dùng ổ_điện nối dài khuyên hãng nên làm dây dài thêm,Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2025-12-12,Electronic
4,"kinh_nghiệm sử_dụng : để tóc hết chảy nước thì sấy_mẹo : úp ngược_đầu xuống sấy bao_bì : đẹp , chất_xinh , ổn hơi ồn , lúc bật mức nóng nhất có mùi hơi giống khét",Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2025-12-11,Electronic
4,"sấy : ổn 85 khử mùi : ổn 80 chất_lượng : mỏng nhẹ mau nóng phần nhựa ở thân sản_phẩm không_dám cắm điện dùng lâu vì sản_phẩm rất mau nóng phần nhựa bên ngoài , tiền nào của nấy",Máy Sấy Giày Khử Mùi Bằng Tia Cực Tím Thông Minh Có Hiển Thị Nhiệt Độ METIS Combo Làm Khô Tất Đa Năng,1,2025-12-11,Electronic
4,mới nhận máy thấy cũng ổn . để xài thử thời_gian xem sao,Máy Sấy Giày Khử Mùi Bằng Tia Cực Tím Thông Minh Có Hiển Thị Nhiệt Độ METIS Combo Làm Khô Tất Đa Năng,1,2025-12-11,Electronic
4,mẫu_mã bao_bì đẹp có_thể kết_nối với điện_thoại để xem các chỉ_số của cơ_thể,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2025-12-11,Electronic
3,hôi nhựa kinh_khủng . yếu hơn máy cũ của mình . tại máy cũ mình xài hơn năm thì hư nên mua này . giá mắc nha,Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2026-05-04,Electronic
3,giữ nhiệt : chưa_dùng chất_liệu : hợp với giá tiền thiết_kế : bị lỗi mỗi hộp đều mất một đoạn trên vành,"Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-05-03,Electronic
3,"giữ nhiệt : 4 tiếng chất_liệu : nhôm , nhựa thiết_kế : đơn_giản cửa_hàng giao 4 hộp nhưng thiếu 1 khuôn nhôm giữ nhiệt , hàng giao chậm","Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-05-01,Electronic
3,cân gì mà 1 phút lên cân nhảy 4 5 số khác nhau,"Cân điện tử sức khỏe gia đình METIS, Cân heo hồng cân người thiết kế hiện đại trọng lượng 180kg dễ dàng sử dụng",1,2026-04-26,Electronic
3,"độ chính_xác : không_thấy chuẩn kết_nối bluetooth : bình_thường thiết_kế : bình_thường sản_phẩm tốt , nên mua và hình_ảnh chỉ mang tính_chất minh họa thôi nhé",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-04-23,Electronic
3,lắp có cái nhựa để giữ hộp đóng chắc_chắn mà nó đã hỏng rồi không_dùng được 1 hộp,"Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-04-23,Electronic
3,"độ chính_xác : cũng được thiết_kế : mong là được lâu giao hàng nhanh , cũng được , sản_phẩm","GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao",1,2026-04-22,Electronic
3,"giữ nhiệt : được chất_liệu : được thiết_kế : được giao hàng nhanh , hộp cảm_ơn chắc_chắn , giá_thành phù_hợp","Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-04-21,Electronic
3,"giữ nhiệt : bình_thường chất_liệu : không_ổn thiết_kế : bình_thường mình thấy nó hình_như không_phải_inox , quay trong lò_vi sóng hơi sợ , hay bị tụt vỏ hộp ra ngoài","Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-04-19,Electronic
3,tiếng ồn : ồn lắm mấy mom ơi,Máy Sấy Tóc Ion Âm 5in1 METIS Không Cánh Quạt 3 Tốc Độ Công Suất 2200W 2 Chiều Tặng Kèm Đầu Sấy,1,2026-04-18,Electronic
3,trầy nhiều,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-04-18,Electronic
3,"độ chính_xác : cân cùng 1 khoảng thời_gian nhưng số cân lại không_giống nhau kết_nối bluetooth : chưa_sử_dụng thật_sự là mua để theo_dõi cân nặng nhưng_mà cân mỗi lần 1 kiểu như này nên thấy không_ổn lắm , có_khi chênh nhau 0,5 kg",Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-04-15,Electronic
3,pin nhanh hết,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Quạt cầm tay mini tích điện METIS gió mạnh 16000 vòng/phút có dây đeo,1,2026-04-14,Electronic
3,sản_phẩm được,Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể Trọng Lượng Tối Đa 180kg,1,2026-04-11,Electronic
3,độ bền : chưa_biết vì mới dùng lần đầu tốc_độ đun : được thiết_kế : mỏng lắm hàng giao thì nhanh đấy nhưng thiết_kế cái chỗ cắm điện_đĩa cắm điện hơi mỏng nhựa mỏng không_biết có bền hay không,"Ấm đun siêu tốc, Bình đun nước thủy tinh siêu tốc 2.5L, inox không gỉ dung tích 1.8L METIS tay cầm chống nóng",1,2026-04-10,Electronic
3,lỏng_lẻo không_chắc_chắn,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-04-10,Electronic
3,hàng đúng như mô_tả nhưng không_có_hướng_dẫn cài điện_áp trên điện_thoại nên chẳng_khác_gì cân không_bình_thường .,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể,1,2026-04-09,Electronic
3,độ chính_xác : tạm thiết_kế : bình_thường,GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Điện Tử METIS Sạc USB Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể,1,2026-04-09,Electronic
3,độ chính_xác : tạm nha chất_liệu : nhựa thiết_kế : bình_thường cửa_hàng giao tới hàng còn nguyên_vẹn mà không_biết sao cái mặt hiện_số có khúc phía dưới bị đen nên khó nhìn với tháo miếng xanh ra bề_mặt nó có mấy vết gì đấy không_làm sạch được,"Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao, Chất Liệu Hợp Kim Thép Bền Bỉ Tặng Kèm 2 pin",1,2026-04-09,Electronic
3,thiếu thìa dĩa,"GÓI BẢO HÀNH ĐIỆN TỬ 1 NĂM cho Cân Tiểu Ly Điện Tử Nhà Bếp 1g-10kg, 0,1g- 5kg METIS Độ Chính Xác Cao",1,2026-04-09,Electronic
3,hơi nhỏ không_đủ 1 người nam ăn,"Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-04-08,Electronic
3,"sản_phẩm không_phải_inox 304 , chỉ là sắt mạ crom .","Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-04-07,Electronic
3,"chất_liệu : inox mỏng , mức giá như_vậy hơi cao .","Hộp Đựng Cơm Túi Đựng Cơm Trưa Giữ Nhiệt Văn Phòng Cách Nhiệt, Combo 3 Ngăn Đựng Thức Ăn 2 Lớp Bằng Thép Không Gỉ 304",1,2026-04-06,Electronic
